movieId,Ratings,class
158872,3.6,yes
158874,3,yes
158882,5,yes
158956,2.5,no
158966,4.5,yes
158972,3.7,yes
159061,3,yes
159069,4.5,yes
159077,2.5,no
159093,3.6,yes
159161,4.5,yes
159193,3,yes
159403,3,yes
159415,3.2,yes
159441,3.5,yes
159510,2,no
159690,2,no
159717,3.8,yes
159755,2.8,no
159779,4,yes
159811,5,yes
159817,4.2,yes
159849,2.5,no
159858,2.2,no
159976,4.5,yes
160080,3.1,yes
160271,3.6,yes
160289,4.5,yes
160341,2.5,no
160400,3,yes
160422,3,yes
160438,2.7,no
160440,1.5,no
160527,4.5,yes
160563,3.1,yes
160565,2.8,no
160567,3.3,yes
160569,1,no
160571,3,yes
160573,3,yes
160644,5,yes
160646,2.5,no
160684,3.5,yes
160718,4.5,yes
160730,2,no
160836,3,yes
160848,4.5,yes
160872,0.5,no
160954,2.6,no
160978,1,no
160980,3.2,yes
161008,2.5,no
161024,4.5,yes
161032,2.5,no
161044,3,yes
161127,3.8,yes
161131,3.6,yes
161290,1,no
161354,3,yes
161580,3.8,yes
161582,3.6,yes
161594,3.5,yes
161634,3.3,yes
161830,1,no
161918,1.5,no
161922,3.2,yes
161966,4,yes
162082,3.5,yes
162344,5,yes
162350,3.6,yes
162414,5,yes
162478,4,yes
162578,4,yes
162590,1,no
162598,3.5,yes
162600,3,yes
162602,4.5,yes
162606,3,yes
162828,2.5,no
162968,4,yes
162982,3,yes
163056,4,yes
163072,5,yes
163112,5,yes
163134,4,yes
163386,5,yes
163527,4,yes
163639,4,yes
163645,3.9,yes
163653,3,yes
163809,2.5,no
163925,5,yes
163937,3.5,yes
163981,3.5,yes
163985,4.5,yes
164179,4,yes
164200,4,yes
164226,4.5,yes
164280,3.5,yes
164367,5,yes
164375,1.5,no
164540,3.5,yes
164647,2.5,no
164655,2,no
164707,4,yes
164753,2,no
164881,1.5,no
164909,3.4,yes
164917,4.5,yes
165075,2.5,no
165101,2.9,no
165103,3.8,yes
165139,2,no
165343,1.5,no
165347,2,no
165483,4,yes
165489,2.5,no
165529,2,no
165549,2.9,no
165551,4.5,yes
165635,1,no
165639,3.8,yes
165645,0.5,no
165671,4.5,yes
165843,4,yes
165947,3.2,yes
165959,5,yes
165969,4,yes
166015,3.5,yes
166024,4.8,yes
166183,5,yes
166203,4,yes
166291,4,yes
166461,3.4,yes
166492,3.5,yes
166526,1,no
166528,3.9,yes
166534,3.3,yes
166558,3,yes
166568,4.5,yes
166635,3.7,yes
166643,3.8,yes
166705,3,yes
166946,4.2,yes
167018,3.1,yes
167036,3.8,yes
167064,5,yes
167296,0.5,no
167370,2.5,no
167380,4.5,yes
167538,1,no
167570,4,yes
167634,4.5,yes
167706,2.5,no
167732,3.5,yes
167746,3.7,yes
167772,1.5,no
167790,3.5,yes
167854,4.5,yes
168026,4,yes
168090,4,yes
168144,4,yes
168174,3,yes
168218,4.5,yes
168248,4.1,yes
168250,3.6,yes
168252,4.3,yes
168254,3.1,yes
168266,3.8,yes
168326,4,yes
168350,2.5,no
168358,2.5,no
168366,3.5,yes
168418,3.8,yes
168456,2,no
168492,3.8,yes
168608,3,yes
168612,3.8,yes
168632,4,yes
168712,1,no
168846,4.5,yes
169034,4.5,yes
169180,2.5,no
169670,1.5,no
169904,2,no
169912,3,yes
169958,1,no
169982,3,yes
169984,2.8,no
169992,3.5,yes
170289,1,no
170297,2,no
170355,3.8,yes
170357,4,yes
170399,4,yes
170401,3,yes
170411,4,yes
170551,2.5,no
170597,5,yes
170697,4.1,yes
170705,4.3,yes
170777,5,yes
170813,3,yes
170817,4,yes
170827,3.5,yes
170837,4,yes
170875,2.3,no
170897,2,no
170907,4,yes
170937,3,yes
170939,3.5,yes
170945,3.5,yes
170957,3,yes
170993,4,yes
171011,4.2,yes
171023,4,yes
171251,4,yes
171495,4.5,yes
171631,1,no
171695,3,yes
171701,3.5,yes
171749,5,yes
171751,2.5,no
171759,3,yes
171763,4.3,yes
171765,3.8,yes
171811,4,yes
171867,3.2,yes
171891,3.5,yes
171917,4.5,yes
172013,3,yes
172215,2.8,no
172229,3,yes
172233,2.5,no
172253,3,yes
172321,2,no
172461,3,yes
172497,4,yes
172547,2.2,no
172577,5,yes
172583,5,yes
172585,5,yes
172587,5,yes
172589,5,yes
172591,4.8,yes
172637,5,yes
172705,5,yes
172793,5,yes
172825,4.5,yes
172875,5,yes
172881,3.5,yes
172887,3,yes
172909,5,yes
173145,2.9,no
173197,4.2,yes
173205,4,yes
173209,4,yes
173235,4.5,yes
173253,3.5,yes
173255,2.5,no
173291,2.9,no
173307,0.5,no
173317,4.5,yes
173351,5,yes
173355,5,yes
173535,4.5,yes
173619,5,yes
173751,2,no
173873,2,no
173925,4.2,yes
173941,3,yes
173963,5,yes
174045,4,yes
174053,4.8,yes
174055,3.4,yes
174141,3.5,yes
174403,2.5,no
174479,4,yes
174551,5,yes
174681,3.5,yes
174727,3,yes
174737,3,yes
174815,3.5,yes
174909,4.5,yes
175197,3.5,yes
175199,4,yes
175293,5,yes
175303,3.3,yes
175387,5,yes
175397,5,yes
175401,4,yes
175431,5,yes
175435,4.5,yes
175475,0.5,no
175485,1.7,no
175569,3.4,yes
175577,1.5,no
175585,3.5,yes
175661,2.7,no
175693,2.5,no
175705,3.5,yes
175707,3,yes
175743,3,yes
175781,3,yes
176051,3.5,yes
176101,3.1,yes
176329,4,yes
176371,3.8,yes
176389,2,no
176413,4.5,yes
176415,3.5,yes
176419,3.2,yes
176423,4,yes
176579,1,no
176601,5,yes
176621,2,no
176751,4.5,yes
176805,4,yes
176935,2,no
177185,4.5,yes
177285,3,yes
177593,4.8,yes
177615,3.3,yes
177763,2.8,no
177765,3.5,yes
177939,4.5,yes
178061,3.3,yes
178111,2,no
178129,3.5,yes
178323,3.5,yes
178613,4,yes
178615,3.5,yes
178827,4.2,yes
179053,3.5,yes
179073,3,yes
179119,4,yes
179133,5,yes
179135,5,yes
179211,3,yes
179401,3.7,yes
179427,4,yes
179491,1,no
179511,4,yes
179709,3,yes
179749,1.5,no
179813,4,yes
179815,1.5,no
179817,3.8,yes
179819,3.1,yes
179953,3.5,yes
180031,3.7,yes
180045,4,yes
180095,4,yes
180231,4,yes
180263,2,no
180265,4.5,yes
180297,3.8,yes
180497,4.2,yes
180777,4.5,yes
180985,3,yes
180987,1.5,no
181065,3.8,yes
181139,1.5,no
181315,3.5,yes
181413,4.5,yes
181659,2.5,no
181719,3.5,yes
182293,4,yes
182297,4,yes
182299,4,yes
182639,4,yes
182715,3.8,yes
182727,2,no
182731,4.5,yes
182749,2.5,no
182793,3.5,yes
182823,2.9,no
183011,1.5,no
183197,3.5,yes
183199,4,yes
183227,3.5,yes
183295,3.5,yes
183301,3,yes
183317,4.5,yes
183611,4,yes
183635,3.5,yes
183897,3.5,yes
183911,1.5,no
183959,4.5,yes
184015,3.5,yes
184053,2,no
184245,5,yes
184253,2.2,no
184257,4,yes
184349,3.5,yes
184471,2.5,no
184641,0.5,no
184721,4,yes
184791,3.2,yes
184931,4,yes
184987,3,yes
184997,4,yes
185029,2.8,no
185031,4.5,yes
185033,2,no
185135,4.8,yes
185435,3,yes
185473,3,yes
185585,2.8,no
186587,3,yes
187031,3.2,yes
187541,3,yes
187593,3.9,yes
187595,3.9,yes
187717,5,yes
188189,4.5,yes
188301,3.7,yes
188675,3.5,yes
188751,4.5,yes
188797,4,yes
188833,4.5,yes
189043,2.5,no
189111,3,yes
189333,3.8,yes
189381,2.5,no
189547,1,no
189713,2.5,no
190183,3.5,yes
190207,1.5,no
190209,4,yes
190213,1,no
190215,1.5,no
190219,1,no
190221,1,no
191005,4.5,yes
193565,3.5,yes
193567,3,yes
193571,4,yes
193573,4,yes
193579,3.5,yes
193581,4,yes
193583,3.5,yes
193585,3.5,yes
193587,3.5,yes
193609,4,yes
